journey_date,cls,QUOTA_CODE,PSGN,dayofweek,month,is_weekend,cls_enc,quota_enc,lag1,lag2,lag3,lag7,lag14,lag30,rolling_7_mean,rolling_7_std
2023-05-14,SL,HP,6,6,5,1,3,5,6.0,4.0,3.0,7.0,6.0,3.0,217.0,480.1596956569068
2023-05-14,SL,SS,101,6,5,1,3,10,96.0,86.0,89.0,84.0,95.0,105.0,228.42857142857144,475.5077486725312
2023-05-14,SL,OS,2,6,5,1,3,7,5.0,2.0,4.0,2.0,6.0,2.0,228.7142857142857,475.35029689893406
2023-05-14,SL,PT,96,6,5,1,3,9,96.0,96.0,96.0,96.0,96.0,97.0,220.42857142857144,477.3708750866064
2023-05-14,3A,TQ,125,6,5,1,2,11,106.0,97.0,81.0,122.0,113.0,105.0,230.0,473.7851130347315
2023-05-14,SL,LD,8,6,5,1,3,6,5.0,11.0,6.0,7.0,8.0,7.0,230.42857142857144,473.5457940343458
2023-05-14,3A,SS,38,6,5,1,2,10,45.0,42.0,38.0,41.0,47.0,32.0,51.285714285714285,47.20068603214098
2023-05-14,SL,TQ,276,6,5,1,3,11,233.0,221.0,211.0,244.0,234.0,207.0,83.71428571428571,78.5020472890448
2023-05-14,3A,OS,2,6,5,1,2,7,2.0,3.0,2.0,6.0,2.0,2.0,70.28571428571429,83.90414031443713
2023-05-14,1A,GN,50,6,5,1,0,3,46.0,39.0,46.0,49.0,46.0,34.0,76.14285714285714,79.92377320803566
2023-05-14,2A,GN,130,6,5,1,1,3,170.0,154.0,142.0,160.0,135.0,133.0,86.71428571428571,87.52088186201485
2023-05-14,2A,PT,16,6,5,1,1,9,16.0,16.0,15.0,17.0,10.0,8.0,73.85714285714286,90.76605197140717
2023-05-14,2A,SS,22,6,5,1,1,10,10.0,14.0,23.0,18.0,28.0,14.0,74.57142857142857,90.15145985665296
2023-05-14,3A,PT,56,6,5,1,2,9,55.0,55.0,53.0,55.0,45.0,24.0,76.0,89.68277426574177
2023-05-14,3A,GN,589,6,5,1,2,3,557.0,526.0,569.0,533.0,476.0,513.0,122.14285714285714,200.08950378220624
2023-05-14,3A,HP,4,6,5,1,2,5,1.0,2.0,2.0,2.0,2.0,3.0,115.71428571428572,203.6350610657165
2023-05-14,2A,TQ,46,6,5,1,1,11,31.0,33.0,26.0,28.0,33.0,20.0,95.85714285714286,204.2355083161174
2023-05-15,3A,SS,48,0,5,0,2,10,38.0,45.0,42.0,48.0,32.0,33.0,99.0,202.9671566206381
2023-05-15,SL,SS,100,0,5,0,3,10,101.0,96.0,86.0,88.0,67.0,65.0,112.0,199.1958834916024
2023-05-15,SL,PT,96,0,5,0,3,9,96.0,96.0,96.0,96.0,98.0,96.0,117.85714285714286,197.83867887029288
2023-05-15,SL,LD,8,0,5,0,3,6,8.0,5.0,11.0,5.0,5.0,6.0,118.85714285714286,197.16611319006165
2023-05-15,SL,HP,4,0,5,0,3,5,6.0,6.0,4.0,6.0,4.0,5.0,40.142857142857146,42.11661814307411
2023-05-15,SL,GN,1226,0,5,0,3,3,1479.0,1299.0,1325.0,1254.0,1159.0,1057.0,247.0,544.8761327127478
2023-05-15,3A,TQ,106,0,5,0,2,11,125.0,106.0,97.0,98.0,88.0,101.0,259.42857142857144,540.2872251999725
2023-05-15,SL,TQ,217,0,5,0,3,11,276.0,233.0,221.0,213.0,233.0,207.0,284.42857142857144,535.7645182798308
2023-05-15,3A,PT,58,0,5,0,2,9,56.0,55.0,55.0,52.0,50.0,27.0,278.7142857142857,538.3164231458776
2023-05-15,3A,HP,6,0,5,0,2,5,4.0,1.0,2.0,3.0,4.0,2.0,278.1428571428572,538.6537009283512
2023-05-15,3A,GN,508,0,5,0,2,3,589.0,557.0,526.0,466.0,515.0,445.0,361.4285714285714,534.6185110721032
2023-05-15,2A,TQ,32,0,5,0,1,11,46.0,31.0,33.0,28.0,28.0,24.0,367.8571428571428,529.8111073994293
2023-05-15,2A,SS,30,0,5,0,1,10,22.0,10.0,14.0,15.0,23.0,13.0,159.71428571428572,210.52055662548668
2023-05-15,2A,PT,16,0,5,0,1,9,16.0,16.0,16.0,14.0,8.0,6.0,144.14285714285714,217.43384325002435
2023-05-15,2A,GN,131,0,5,0,1,3,130.0,170.0,154.0,124.0,143.0,149.0,123.28571428571428,209.5365634646407
2023-05-15,1A,GN,48,0,5,0,0,3,50.0,46.0,39.0,46.0,40.0,39.0,122.42857142857144,209.86968745935104
2023-05-15,3A,OS,2,0,5,0,2,7,2.0,2.0,3.0,2.0,1.0,4.0,122.14285714285714,210.0590619892641
2023-05-16,3A,TQ,112,1,5,0,2,11,106.0,125.0,106.0,105.0,98.0,97.0,53.142857142857146,47.83105187855985
2023-05-16,SL,GN,1377,1,5,0,3,3,1226.0,1479.0,1299.0,1255.0,1265.0,1092.0,221.7142857142857,445.4128101307499
2023-05-16,SL,HP,6,1,5,0,3,5,4.0,6.0,6.0,5.0,5.0,7.0,219.1428571428572,446.8077247062128
2023-05-16,SL,SS,87,1,5,0,3,10,100.0,101.0,96.0,104.0,115.0,106.0,231.1428571428572,441.53951449122064
2023-05-16,SL,TQ,231,1,5,0,3,11,217.0,276.0,233.0,218.0,229.0,212.0,243.57142857142856,439.4374650781221
2023-05-16,SL,PT,98,1,5,0,3,9,96.0,96.0,96.0,96.0,97.0,94.0,250.1428571428572,436.393716946608
2023-05-16,3A,SS,45,1,5,0,2,10,48.0,38.0,45.0,35.0,39.0,32.0,256.7142857142857,432.36200661240434
2023-05-16,SL,LD,8,1,5,0,3,6,8.0,8.0,5.0,3.0,4.0,6.0,242.7142857142857,439.5818900901607
2023-05-16,3A,PT,55,1,5,0,2,9,58.0,56.0,55.0,50.0,45.0,45.0,75.85714285714286,72.7700226087373
2023-05-16,SL,OS,5,1,5,0,3,7,2.0,5.0,2.0,3.0,2.0,5.0,75.57142857142857,73.10234182946759
2023-05-16,3A,HP,2,1,5,0,2,5,6.0,4.0,1.0,3.0,3.0,4.0,62.142857142857146,76.42518906623305
2023-05-16,1A,GN,51,1,5,0,0,3,48.0,50.0,46.0,36.0,43.0,43.0,38.0,34.60250472629503
2023-05-16,1A,SS,1,1,5,0,0,10,1.0,2.0,1.0,1.0,1.0,2.0,24.428571428571427,25.49416366450004
2023-05-16,2A,GN,151,1,5,0,1,3,131.0,130.0,170.0,135.0,136.0,143.0,36.285714285714285,47.814622190685895
2023-05-16,3A,OS,2,1,5,0,2,7,2.0,2.0,2.0,4.0,2.0,4.0,35.42857142857143,48.45567439374173
2023-05-16,2A,SS,23,1,5,0,1,10,30.0,22.0,10.0,21.0,16.0,19.0,31.428571428571427,47.42663507234779
2023-05-16,2A,TQ,31,1,5,0,1,11,32.0,46.0,31.0,34.0,26.0,26.0,35.714285714285715,45.64615458690212
2023-05-16,3A,GN,510,1,5,0,2,3,508.0,589.0,557.0,499.0,460.0,456.0,107.42857142857144,181.96689913539865
2023-05-16,2A,PT,16,1,5,0,1,9,16.0,16.0,16.0,10.0,9.0,10.0,102.85714285714286,184.09818808761483
2023-05-17,3A,TQ,94,2,5,0,2,11,112.0,106.0,125.0,87.0,90.0,88.0,118.71428571428572,178.55971390146038
2023-05-17,SL,SS,94,2,5,0,3,10,87.0,100.0,101.0,91.0,97.0,96.0,112.42857142857144,178.8293946222274
2023-05-17,SL,PT,95,2,5,0,3,9,98.0,96.0,96.0,96.0,98.0,92.0,126.14285714285714,172.51901206478516
2023-05-17,SL,OS,2,2,5,0,3,7,5.0,2.0,5.0,4.0,2.0,2.0,122.57142857142856,175.08079767434714
2023-05-17,SL,LD,8,2,5,0,3,6,8.0,8.0,8.0,7.0,12.0,15.0,119.14285714285714,177.37007317228807
2023-05-17,SL,HP,4,2,5,0,3,5,6.0,4.0,6.0,4.0,4.0,2.0,47.42857142857143,48.90759021820966
2023-05-17,SL,GN,1312,2,5,0,3,3,1377.0,1226.0,1479.0,1175.0,1197.0,994.0,241.8571428571429,502.7436154315069
2023-05-17,SL,TQ,211,2,5,0,3,11,231.0,217.0,276.0,222.0,235.0,210.0,247.1428571428572,505.2535431416023
2023-05-17,3A,SS,33,2,5,0,2,10,45.0,48.0,38.0,46.0,42.0,40.0,239.57142857142856,508.24923582262846
2023-05-17,3A,HP,2,2,5,0,2,5,2.0,6.0,4.0,2.0,6.0,5.0,239.1428571428572,508.4812119018194
2023-05-17,3A,GN,500,2,5,0,2,3,510.0,508.0,589.0,467.0,446.0,449.0,310.85714285714283,505.8416842489452
2023-05-17,2A,TQ,33,2,5,0,1,11,31.0,32.0,46.0,27.0,29.0,24.0,314.42857142857144,503.412970678765
2023-05-17,2A,SS,19,2,5,0,1,10,23.0,30.0,22.0,31.0,19.0,19.0,121.0,189.0846371337451
2023-05-17,2A,PT,14,2,5,0,1,9,16.0,16.0,16.0,12.0,10.0,8.0,122.57142857142856,188.0025329110021
2023-05-17,2A,GN,148,2,5,0,1,3,151.0,131.0,130.0,169.0,162.0,117.0,111.14285714285714,182.66857837025387
2023-05-17,1A,GN,54,2,5,0,0,3,51.0,48.0,50.0,40.0,34.0,32.0,112.0,182.32023109536345
2023-05-17,3A,PT,55,2,5,0,2,9,55.0,58.0,56.0,55.0,41.0,41.0,119.57142857142856,178.04106000476156
2023-05-18,SL,TQ,217,3,5,0,3,11,211.0,231.0,217.0,211.0,220.0,169.0,76.85714285714286,74.5484821473666
2023-05-18,SL,SS,92,3,5,0,3,10,94.0,87.0,100.0,89.0,104.0,83.0,85.85714285714286,71.84341438487066
2023-05-18,SL,PT,96,3,5,0,3,9,95.0,98.0,96.0,96.0,96.0,94.0,96.14285714285714,66.28330250128039
2023-05-18,SL,LD,8,3,5,0,3,6,8.0,8.0,8.0,6.0,8.0,4.0,95.0,67.9436040649404
2023-05-18,SL,HP,6,3,5,0,3,5,4.0,6.0,4.0,3.0,4.0,4.0,74.0,70.4225342723008
2023-05-18,SL,GN,1181,3,5,0,3,3,1312.0,1377.0,1226.0,1161.0,1170.0,1011.0,254.1428571428572,471.6479720340264
2023-05-18,3A,TQ,109,3,5,0,2,11,94.0,112.0,106.0,81.0,83.0,92.0,259.7142857142857,469.1271022817145
2023-05-18,3A,SS,43,3,5,0,2,10,33.0,45.0,48.0,38.0,48.0,26.0,234.28571428571428,476.9663560062753
2023-05-18,3A,HP,2,3,5,0,2,5,2.0,2.0,6.0,2.0,2.0,2.0,207.8571428571429,488.0103921610102
2023-05-18,3A,GN,499,3,5,0,2,3,500.0,510.0,508.0,569.0,435.0,443.0,278.1428571428572,489.855226426281
2023-05-18,2A,TQ,29,3,5,0,1,11,33.0,31.0,32.0,26.0,22.0,21.0,282.2857142857143,487.26608551718255
2023-05-18,2A,SS,19,3,5,0,1,10,19.0,23.0,30.0,23.0,17.0,12.0,97.57142857142856,180.1581315981946
2023-05-18,2A,PT,16,3,5,0,1,9,14.0,16.0,16.0,15.0,13.0,5.0,86.14285714285714,182.93844918571983
2023-05-18,2A,GN,141,3,5,0,1,3,148.0,151.0,131.0,142.0,123.0,121.0,102.57142857142856,182.5338846560251
2023-05-18,1A,GN,44,3,5,0,0,3,54.0,51.0,48.0,46.0,46.0,40.0,110.0,178.7782611691553
2023-05-18,3A,PT,55,3,5,0,2,9,55.0,55.0,58.0,53.0,51.0,40.0,117.57142857142856,174.51347335077716
2023-05-19,3A,TQ,110,4,5,0,2,11,109.0,94.0,112.0,97.0,103.0,83.0,61.71428571428572,49.5167119456125
2023-05-19,SL,GN,1337,4,5,0,3,3,1181.0,1312.0,1377.0,1325.0,1263.0,1074.0,225.7142857142857,423.9527152429913
2023-05-19,SL,HP,5,4,5,0,3,5,6.0,4.0,6.0,4.0,3.0,4.0,223.8571428571429,425.0362449530741
2023-05-19,SL,SS,100,4,5,0,3,10,92.0,94.0,87.0,86.0,92.0,83.0,235.0,419.6053701594712
2023-05-19,SL,OS,3,4,5,0,3,7,2.0,5.0,2.0,3.0,1.0,3.0,214.1428571428572,428.1913235036525
2023-05-19,SL,PT,96,4,5,0,3,9,96.0,95.0,98.0,96.0,96.0,73.0,220.1428571428572,425.86125619009954
2023-05-19,3A,SS,50,4,5,0,2,10,43.0,33.0,45.0,42.0,45.0,48.0,218.42857142857144,426.6602306062196
2023-05-19,SL,TQ,250,4,5,0,3,11,217.0,211.0,231.0,221.0,249.0,175.0,233.8571428571429,423.9879827587212
2023-05-19,SL,LD,2,4,5,0,3,6,8.0,8.0,8.0,11.0,13.0,9.0,66.28571428571429,77.42246505529329
2023-05-19,3A,PT,55,4,5,0,2,9,55.0,55.0,55.0,55.0,50.0,29.0,73.28571428571429,73.16127000381722
2023-05-19,3A,HP,3,4,5,0,2,5,2.0,2.0,2.0,2.0,2.0,2.0,60.42857142857143,77.12513023837124
2023-05-19,3A,GN,510,4,5,0,2,3,499.0,500.0,510.0,526.0,510.0,438.0,118.0,184.1955482632521
2023-05-19,2A,TQ,33,4,5,0,1,11,29.0,33.0,31.0,33.0,27.0,23.0,116.0,185.21878954360983
2023-05-19,2A,SS,16,4,5,0,1,10,19.0,19.0,23.0,14.0,14.0,18.0,87.71428571428571,182.31996991161296
2023-05-19,2A,PT,16,4,5,0,1,9,16.0,14.0,16.0,16.0,10.0,7.0,88.85714285714286,181.76122484496764
2023-05-19,2A,GN,150,4,5,0,1,3,141.0,148.0,151.0,154.0,130.0,114.0,101.14285714285714,181.9976451966972
2023-05-19,1A,GN,49,4,5,0,0,3,44.0,54.0,51.0,39.0,39.0,51.0,107.14285714285714,178.8494977827528
2023-05-19,3A,OS,2,4,5,0,2,7,2.0,2.0,2.0,4.0,2.0,2.0,36.142857142857146,48.54354942189739
2023-05-20,SL,GN,1374,5,5,1,3,3,1337.0,1181.0,1312.0,1299.0,1293.0,1033.0,223.0,493.6105077217597
2023-05-20,3A,PT,55,5,5,1,2,9,55.0,55.0,55.0,55.0,54.0,22.0,228.1428571428572,491.3130124375664
2023-05-20,3A,SS,37,5,5,1,2,10,50.0,43.0,33.0,45.0,44.0,29.0,233.0,489.0289698303501
2023-05-20,SL,HP,4,5,5,1,3,5,5.0,6.0,4.0,6.0,5.0,2.0,233.42857142857144,488.7940456343746
2023-05-20,3A,OS,2,5,5,1,2,7,2.0,2.0,2.0,2.0,2.0,1.0,213.57142857142856,495.9458495786468
2023-05-20,SL,PT,97,5,5,1,3,9,96.0,96.0,95.0,96.0,96.0,81.0,221.0,493.36531427871313
2023-05-20,SL,SS,102,5,5,1,3,10,100.0,92.0,94.0,96.0,101.0,92.0,235.0,487.470340978129
2023-05-20,SL,TQ,243,5,5,1,3,11,250.0,217.0,211.0,233.0,251.0,165.0,79.71428571428571,84.44863189283407
2023-05-20,SL,LD,4,5,5,1,3,6,2.0,8.0,8.0,5.0,7.0,8.0,72.14285714285714,89.27192274436655
2023-05-20,3A,HP,4,5,5,1,2,5,3.0,2.0,2.0,1.0,1.0,2.0,65.42857142857143,92.90830092597936
2023-05-20,3A,TQ,137,5,5,1,2,11,110.0,109.0,94.0,106.0,109.0,79.0,80.42857142857143,89.95527989480297
2023-05-20,3A,GN,567,5,5,1,2,3,510.0,499.0,500.0,557.0,514.0,478.0,153.0,177.98220884871236
2023-05-20,2A,GN,178,5,5,1,1,3,150.0,141.0,148.0,170.0,163.0,111.0,160.71428571428572,176.26184526220672
2023-05-20,2A,PT,16,5,5,1,1,9,16.0,16.0,14.0,16.0,12.0,3.0,113.28571428571428,184.90422231136696
2023-05-20,1A,GN,46,5,5,1,0,3,49.0,44.0,54.0,46.0,38.0,34.0,119.85714285714286,181.10993767270065
2023-05-20,2A,TQ,33,5,5,1,1,11,33.0,29.0,33.0,31.0,27.0,26.0,36.57142857142857,53.08438923970336
2023-05-20,2A,SS,22,5,5,1,1,10,16.0,19.0,19.0,10.0,13.0,25.0,17.428571428571427,17.793792390016005
2023-05-21,3A,PT,55,6,5,1,2,9,55.0,55.0,55.0,56.0,55.0,17.0,25.0,21.102922388457973
2023-05-21,SL,SS,91,6,5,1,3,10,102.0,100.0,92.0,101.0,84.0,80.0,37.285714285714285,35.2690340370234
2023-05-21,SL,PT,96,6,5,1,3,9,97.0,96.0,96.0,96.0,96.0,69.0,44.142857142857146,41.95802891552637
2023-05-21,SL,LD,8,6,5,1,3,6,4.0,2.0,8.0,8.0,7.0,9.0,44.142857142857146,41.95802891552637
2023-05-21,SL,HP,4,6,5,1,3,5,4.0,5.0,6.0,6.0,7.0,4.0,40.0,44.59073147340474
2023-05-21,SL,GN,1443,6,5,1,3,3,1374.0,1337.0,1181.0,1479.0,1358.0,1047.0,236.0,503.5093511213736
2023-05-21,3A,TQ,141,6,5,1,2,11,137.0,110.0,109.0,125.0,122.0,111.0,253.28571428571428,496.7292066729164
2023-05-21,3A,SS,34,6,5,1,2,10,37.0,50.0,43.0,38.0,41.0,33.0,250.7142857142857,497.9717911306873
2023-05-21,3A,OS,4,6,5,1,2,7,2.0,2.0,2.0,3.0,2.0,4.0,236.42857142857144,504.3427594876515
2023-05-21,SL,TQ,277,6,5,1,3,11,243.0,250.0,217.0,276.0,244.0,221.0,257.2857142857143,500.62085263724094
2023-05-21,3A,HP,1,6,5,1,2,5,4.0,3.0,2.0,4.0,2.0,2.0,257.2857142857143,500.62085263724094
2023-05-21,1A,GN,67,6,5,1,0,3,46.0,49.0,44.0,50.0,49.0,38.0,263.2857142857143,497.3200559953702
2023-05-21,2A,GN,169,6,5,1,1,3,178.0,150.0,141.0,130.0,160.0,110.0,92.42857142857144,94.16803623108574
2023-05-21,2A,PT,16,6,5,1,1,9,16.0,16.0,16.0,16.0,17.0,1.0,75.14285714285714,95.71560055955464
2023-05-21,2A,TQ,37,6,5,1,1,11,33.0,33.0,29.0,46.0,28.0,25.0,74.57142857142857,95.99280727022766
2023-05-21,3A,GN,648,6,5,1,2,3,567.0,510.0,499.0,589.0,533.0,497.0,120.85714285714286,205.91618729589044
2023-05-21,2A,SS,27,6,5,1,1,10,22.0,16.0,19.0,22.0,18.0,20.0,117.14285714285714,207.7469843916141
2023-05-22,SL,TQ,245,0,5,0,3,11,277.0,243.0,250.0,217.0,213.0,201.0,131.28571428571428,215.79443481062745
2023-05-22,3A,PT,55,0,5,0,2,9,55.0,55.0,55.0,58.0,52.0,30.0,136.85714285714286,212.80462759021376
2023-05-22,SL,PT,96,0,5,0,3,9,96.0,97.0,96.0,96.0,96.0,75.0,150.28571428571428,205.72450371448576
2023-05-22,SL,OS,4,0,5,0,3,7,3.0,2.0,5.0,4.0,1.0,2.0,146.0,208.86359184884293
2023-05-22,SL,LD,9,0,5,0,3,6,8.0,4.0,2.0,8.0,5.0,11.0,66.14285714285714,99.08486021491652
2023-05-22,SL,HP,4,0,5,0,3,5,4.0,4.0,5.0,4.0,6.0,7.0,66.42857142857143,98.87173027523626
2023-05-22,SL,GN,1360,0,5,0,3,3,1443.0,1374.0,1337.0,1226.0,1254.0,1067.0,269.42857142857144,526.4924365214431
2023-05-22,3A,TQ,127,0,5,0,2,11,141.0,137.0,110.0,106.0,98.0,100.0,250.0,528.6712904379558
2023-05-22,3A,SS,50,0,5,0,2,10,34.0,37.0,50.0,48.0,48.0,29.0,247.0,530.020125404058
2023-05-22,SL,SS,100,0,5,0,3,10,91.0,102.0,100.0,100.0,88.0,93.0,246.28571428571428,530.2608522496937
2023-05-22,3A,OS,2,0,5,0,2,7,4.0,2.0,2.0,2.0,4.0,2.0,246.42857142857144,530.1845141529684
2023-05-22,3A,GN,541,0,5,0,2,3,648.0,567.0,510.0,508.0,466.0,511.0,337.85714285714283,537.3501119913747
2023-05-22,2A,TQ,32,0,5,0,1,11,37.0,33.0,33.0,32.0,28.0,27.0,342.57142857142856,534.067678964273
2023-05-22,2A,SS,26,0,5,0,1,10,27.0,22.0,16.0,30.0,15.0,17.0,140.28571428571428,228.61008601671853
2023-05-22,2A,PT,16,0,5,0,1,9,16.0,16.0,16.0,16.0,14.0,5.0,122.42857142857144,233.3772747740285
2023-05-22,2A,GN,164,0,5,0,1,3,169.0,178.0,150.0,131.0,124.0,154.0,129.0,236.0621387121056
2023-05-22,1A,SS,1,0,5,0,0,10,1.0,1.0,2.0,1.0,3.0,4.0,128.57142857142858,236.3294713903009
2023-05-22,1A,GN,56,0,5,0,0,3,67.0,46.0,49.0,48.0,46.0,41.0,45.57142857142857,58.97981898598069
2023-05-22,3A,HP,4,0,5,0,2,5,1.0,4.0,3.0,6.0,3.0,2.0,40.42857142857143,61.372787517099525
2023-05-23,SL,GN,1316,1,5,0,3,3,1360.0,1443.0,1374.0,1377.0,1255.0,1156.0,229.42857142857144,502.3660209922832
2023-05-23,SL,HP,4,1,5,0,3,5,4.0,4.0,4.0,6.0,5.0,6.0,229.7142857142857,502.21566226928
2023-05-23,3A,TQ,110,1,5,0,2,11,127.0,141.0,137.0,112.0,105.0,109.0,223.7142857142857,503.31160470286346
2023-05-23,SL,PT,96,1,5,0,3,9,96.0,96.0,97.0,98.0,96.0,97.0,237.28571428571428,497.5532515170996
2023-05-23,SL,SS,96,1,5,0,3,10,100.0,91.0,102.0,87.0,104.0,81.0,242.0,495.8242296083026
2023-05-23,SL,TQ,243,1,5,0,3,11,245.0,277.0,243.0,231.0,218.0,222.0,276.85714285714283,484.5053933554056
2023-05-23,SL,LD,20,1,5,0,3,6,9.0,8.0,4.0,8.0,3.0,8.0,277.2857142857143,484.2271210515834
2023-05-23,3A,SS,63,1,5,0,2,10,50.0,34.0,37.0,45.0,35.0,37.0,90.14285714285714,82.75149257753354
2023-05-23,SL,OS,2,1,5,0,3,7,4.0,3.0,2.0,2.0,3.0,4.0,90.14285714285714,82.75149257753354
2023-05-23,3A,OS,2,1,5,0,2,7,2.0,4.0,2.0,2.0,6.0,2.0,72.28571428571429,86.85757362048605
2023-05-23,1A,GN,55,1,5,0,0,3,56.0,67.0,46.0,51.0,36.0,38.0,66.57142857142857,86.3517171086893
2023-05-23,2A,GN,151,1,5,0,1,3,164.0,169.0,178.0,151.0,135.0,170.0,75.71428571428571,93.56764805158257
2023-05-23,2A,PT,16,1,5,0,1,9,16.0,16.0,16.0,16.0,10.0,12.0,43.0,57.65703195043414
2023-05-23,3A,PT,55,1,5,0,2,9,55.0,55.0,55.0,55.0,50.0,31.0,49.57142857142857,55.7250905273896
2023-05-23,2A,TQ,28,1,5,0,1,11,32.0,37.0,33.0,31.0,34.0,27.0,47.0,56.115951386393256
2023-05-23,3A,GN,560,1,5,0,2,3,541.0,648.0,567.0,510.0,499.0,468.0,123.71428571428572,191.4355542436449
2023-05-23,3A,HP,2,1,5,0,2,5,4.0,1.0,4.0,2.0,3.0,3.0,124.0,191.22499836579965
2023-05-23,2A,SS,31,1,5,0,1,10,26.0,27.0,22.0,23.0,21.0,5.0,119.71428571428572,193.3276271735923
2023-05-24,3A,SS,51,2,5,0,2,10,63.0,50.0,34.0,33.0,46.0,51.0,105.28571428571428,193.2405360215729
2023-05-24,SL,TQ,221,2,5,0,3,11,243.0,245.0,277.0,211.0,222.0,194.0,137.71428571428572,194.80050845734
2023-05-24,SL,SS,88,2,5,0,3,10,96.0,100.0,91.0,94.0,91.0,86.0,143.57142857142858,192.5018243574654
2023-05-24,SL,PT,98,2,5,0,3,9,96.0,96.0,96.0,95.0,96.0,90.0,152.71428571428572,187.7815346670296
2023-05-24,SL,LD,6,2,5,0,3,6,20.0,9.0,8.0,8.0,7.0,12.0,78.28571428571429,81.28286880951494
2023-05-24,SL,HP,4,2,5,0,3,5,4.0,4.0,4.0,4.0,4.0,3.0,78.28571428571429,81.28286880951494
2023-05-24,SL,GN,1284,2,5,0,3,3,1316.0,1360.0,1443.0,1312.0,1175.0,1143.0,262.57142857142856,471.0123342839539
2023-05-24,3A,TQ,109,2,5,0,2,11,110.0,127.0,141.0,94.0,87.0,96.0,269.2857142857143,468.0187725172694
2023-05-24,3A,PT,55,2,5,0,2,9,55.0,55.0,55.0,55.0,55.0,26.0,242.42857142857144,475.11888236624793
2023-05-24,3A,OS,2,2,5,0,2,7,2.0,2.0,4.0,2.0,2.0,3.0,229.0,481.2362552149759
2023-05-24,3A,HP,2,2,5,0,2,5,2.0,4.0,1.0,2.0,2.0,4.0,215.57142857142856,486.8448956094255
2023-05-24,3A,GN,579,2,5,0,2,3,560.0,541.0,648.0,500.0,467.0,500.0,292.7142857142857,493.4290608539775
2023-05-24,2A,TQ,29,2,5,0,1,11,28.0,32.0,37.0,33.0,27.0,28.0,108.28571428571428,203.0752851249298
2023-05-24,2A,SS,22,2,5,0,1,10,31.0,26.0,27.0,19.0,31.0,23.0,97.0,205.1487265376027
2023-05-24,2A,PT,16,2,5,0,1,9,16.0,16.0,16.0,14.0,12.0,4.0,91.42857142857144,207.00069012997469
2023-05-24,2A,GN,155,2,5,0,1,3,151.0,164.0,169.0,148.0,169.0,134.0,112.71428571428572,203.90987738517765
2023-05-24,1A,GN,49,2,5,0,0,3,55.0,56.0,67.0,54.0,40.0,36.0,120.28571428571428,200.0614191406517
2023-05-25,SL,SS,88,3,5,0,3,10,88.0,96.0,100.0,92.0,89.0,99.0,52.85714285714285,51.66374799743948
2023-05-25,SL,PT,96,3,5,0,3,9,98.0,96.0,96.0,96.0,96.0,96.0,66.71428571428571,48.33809500354258
2023-05-25,SL,LD,7,3,5,0,3,6,6.0,20.0,9.0,8.0,6.0,5.0,63.57142857142857,51.86153726625471
2023-05-25,SL,HP,5,3,5,0,3,5,4.0,4.0,4.0,6.0,3.0,6.0,59.71428571428572,55.55992046344954
2023-05-25,SL,GN,1312,3,5,0,3,3,1284.0,1316.0,1360.0,1181.0,1161.0,1193.0,240.8571428571429,462.9249142036712
2023-05-25,3A,TQ,100,3,5,0,2,11,109.0,110.0,127.0,109.0,81.0,90.0,234.8571428571429,464.55298534233566
2023-05-25,3A,SS,31,3,5,0,2,10,51.0,63.0,50.0,43.0,38.0,33.0,234.28571428571428,464.813480256943
2023-05-25,SL,TQ,219,3,5,0,3,11,221.0,243.0,245.0,217.0,211.0,189.0,253.28571428571428,460.5358163001421
2023-05-25,3A,PT,55,3,5,0,2,9,55.0,55.0,55.0,55.0,53.0,33.0,247.1428571428572,463.2311980611226
2023-05-25,3A,HP,2,3,5,0,2,5,2.0,2.0,4.0,2.0,2.0,2.0,246.57142857142856,463.5805780885913
2023-05-25,3A,GN,591,3,5,0,2,3,579.0,560.0,541.0,499.0,569.0,458.0,328.7142857142857,464.3772583743074
2023-05-25,2A,TQ,35,3,5,0,1,11,29.0,28.0,32.0,29.0,26.0,29.0,149.42857142857142,202.5387676000634
2023-05-25,2A,SS,25,3,5,0,1,10,22.0,31.0,26.0,19.0,23.0,15.0,137.0,208.0280429813893
2023-05-25,2A,PT,16,3,5,0,1,9,16.0,16.0,16.0,16.0,15.0,5.0,132.0,210.8411724497853
2023-05-25,2A,GN,158,3,5,0,1,3,155.0,151.0,164.0,141.0,142.0,120.0,122.57142857142856,207.64942984339208
2023-05-25,1A,GN,63,3,5,0,0,3,49.0,55.0,56.0,44.0,46.0,43.0,121.71428571428572,207.98695014007856
2023-05-26,SL,TQ,235,4,5,0,3,11,219.0,221.0,243.0,250.0,221.0,204.0,70.14285714285714,83.19540967190599
2023-05-26,SL,SS,93,4,5,0,3,10,88.0,88.0,96.0,100.0,86.0,85.0,78.57142857142857,81.29956363732298
2023-05-26,SL,PT,96,4,5,0,3,9,96.0,98.0,96.0,96.0,96.0,97.0,89.14285714285714,77.43691749079552
2023-05-26,SL,OS,2,4,5,0,3,7,2.0,4.0,3.0,5.0,1.0,2.0,87.14285714285714,79.7860233612981
2023-05-26,SL,LD,8,4,5,0,3,6,7.0,6.0,20.0,2.0,11.0,6.0,66.0,78.40493181766954
2023-05-26,SL,HP,7,4,5,0,3,5,5.0,4.0,4.0,5.0,4.0,5.0,59.71428571428572,81.68988979817618
